function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
dixon_price,5,1.0,0,gaussian_mixture,2.0,4,-133.65012271636766,-134.43138177545904,133.65012271636766,134.43138177545904
dixon_price,5,1.0,1,gaussian_mixture,2.0,0,-114.56374132713621,-113.72405015313906,114.56374132713621,113.72405015313906
dixon_price,5,1.0,1,gaussian_mixture,2.0,1,-119.95749645729566,-121.45156658124418,119.95749645729566,121.45156658124418
dixon_price,5,1.0,1,gaussian_mixture,2.0,2,-17.80383447716376,-17.59998374654758,17.80383447716376,17.59998374654758
dixon_price,5,1.0,1,gaussian_mixture,2.0,3,-10.56596492064758,-9.90407025282505,10.56596492064758,9.90407025282505
dixon_price,5,1.0,1,gaussian_mixture,2.0,4,-97.04981404865629,-98.91649540019887,97.04981404865629,98.91649540019887
dixon_price,5,1.0,2,gaussian_mixture,2.0,0,-341.02870843741294,-339.4852959903481,341.02870843741294,339.4852959903481
dixon_price,5,1.0,2,gaussian_mixture,2.0,1,-81.5439415816185,-82.41838536434193,81.5439415816185,82.41838536434193
dixon_price,5,1.0,2,gaussian_mixture,2.0,2,-93.31453884134062,-93.76700898557856,93.31453884134062,93.76700898557856
dixon_price,5,1.0,2,gaussian_mixture,2.0,3,-2.4861616112175278,-3.188968173981374,2.4861616112175278,3.188968173981374
dixon_price,5,1.0,2,gaussian_mixture,2.0,4,-57.58700106955792,-58.67644941290489,57.58700106955792,58.67644941290489
dixon_price,5,hw,0,gaussian_mixture,2.0,0,-1816.2133684692494,-1815.3736772952523,1816.2133684692494,1815.3736772952523
dixon_price,5,hw,0,gaussian_mixture,2.0,1,-1351.3371513881023,-1359.3734393271943,1351.3371513881023,1359.3734393271943
dixon_price,5,hw,0,gaussian_mixture,2.0,2,-3246.083012889949,-3245.3450063577425,3246.083012889949,3245.3450063577425
dixon_price,5,hw,0,gaussian_mixture,2.0,3,-809.5446956502885,-808.6842752478213,809.5446956502885,808.6842752478213
dixon_price,5,hw,0,gaussian_mixture,2.0,4,-160.5032034307128,-161.28446248980418,160.5032034307128,161.28446248980418
dixon_price,5,hw,1,gaussian_mixture,2.0,0,-2.8545627310698287,-2.7643814846211736,2.8545627310698287,2.7643814846211736
dixon_price,5,hw,1,gaussian_mixture,2.0,1,-69.83614834442591,-70.0818643966471,69.83614834442591,70.0818643966471
dixon_price,5,hw,1,gaussian_mixture,2.0,2,-61.411634543128784,-61.002352714766204,61.411634543128784,61.002352714766204
dixon_price,5,hw,1,gaussian_mixture,2.0,3,-60.31723621318628,-59.456815810719064,60.31723621318628,59.456815810719064
dixon_price,5,hw,1,gaussian_mixture,2.0,4,-87.2496029843419,-89.11628433588449,87.2496029843419,89.11628433588449
dixon_price,5,hw,2,gaussian_mixture,2.0,0,-146.89817974298532,-145.92805225054107,146.89817974298532,145.92805225054107
dixon_price,5,hw,2,gaussian_mixture,2.0,1,-129.90821788879904,-128.5162362169315,129.90821788879904,128.5162362169315
dixon_price,5,hw,2,gaussian_mixture,2.0,2,-61.12274056282902,-60.787900873686944,61.12274056282902,60.787900873686944
dixon_price,5,hw,2,gaussian_mixture,2.0,3,-4.256166910848554,-4.9589734736124,4.256166910848554,4.9589734736124
dixon_price,5,hw,2,gaussian_mixture,2.0,4,-87.892251169194,-88.35086417599094,87.892251169194,88.35086417599094
dixon_price,10,1.0,0,gaussian_mixture,2.0,0,-379.61661056706816,-378.5307586156894,379.61661056706816,378.5307586156894
dixon_price,10,1.0,0,gaussian_mixture,2.0,1,-3668.263280803671,-3667.5338510361166,3668.263280803671,3667.5338510361166
dixon_price,10,1.0,0,gaussian_mixture,2.0,2,-892.2916166356125,-893.0066618670435,892.2916166356125,893.0066618670435
dixon_price,10,1.0,0,gaussian_mixture,2.0,3,-1295.6467463704541,-1293.9264000491123,1295.6467463704541,1293.9264000491123
dixon_price,10,1.0,0,gaussian_mixture,2.0,4,-399.64383065158694,-397.1034786945459,399.64383065158694,397.1034786945459
dixon_price,10,1.0,1,gaussian_mixture,2.0,0,-160.37060870830405,-161.28911809293388,160.37060870830405,161.28911809293388
dixon_price,10,1.0,1,gaussian_mixture,2.0,1,-594.0116252737772,-595.378032215298,594.0116252737772,595.378032215298
