function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
rastrigin,5,hw,0,gaussian_mixture,2.0,3,-26.37104475809041,-30.07506546842828,26.37104475809041,30.07506546842828,s01_batch1,
rastrigin,5,hw,0,gaussian_mixture,2.0,4,-25.28703955759908,-24.9640408703182,25.28703955759908,24.9640408703182,s01_batch1,
rastrigin,5,hw,1,gaussian_mixture,2.0,0,-9.768081745544803,-10.409245088343384,9.768081745544803,10.409245088343384,s01_batch1,
rastrigin,5,hw,1,gaussian_mixture,2.0,1,-21.57327851217645,-22.438659043591198,21.57327851217645,22.438659043591198,s01_batch1,
rastrigin,5,hw,1,gaussian_mixture,2.0,2,-16.290962266017782,-19.349619189772135,16.290962266017782,19.349619189772135,s01_batch1,
rastrigin,5,hw,1,gaussian_mixture,2.0,3,-22.01446668201505,-21.35811972867455,22.01446668201505,21.35811972867455,s01_batch1,
rastrigin,5,hw,1,gaussian_mixture,2.0,4,-36.10996006476955,-30.566485196007456,36.10996006476955,30.566485196007456,s01_batch1,
rastrigin,5,hw,2,gaussian_mixture,2.0,0,0.4070149118797059,-1.48885100368679,-0.4070149118797059,1.48885100368679,s01_batch1,
rastrigin,5,hw,2,gaussian_mixture,2.0,1,-42.68663438287395,-41.2946527110064,42.68663438287395,41.2946527110064,s01_batch1,
rastrigin,5,hw,2,gaussian_mixture,2.0,2,-22.80559984754922,-22.067593315343053,22.80559984754922,22.067593315343053,s01_batch1,
rastrigin,5,hw,2,gaussian_mixture,2.0,3,-16.712016849593727,-17.140233186238625,16.712016849593727,17.140233186238625,s01_batch1,
rastrigin,5,hw,2,gaussian_mixture,2.0,4,-20.45905999630346,-19.40667873001166,20.45905999630346,19.40667873001166,s01_batch1,
schwefel,5,1,0,gaussian_mixture,2.0,0,-1276.1760459128711,-1276.5363062769827,1276.1760459128711,1276.5363062769827,s01_batch1,
schwefel,5,1,0,gaussian_mixture,2.0,1,-478.9549006962472,-477.919967524374,478.9549006962472,477.919967524374,s01_batch1,
schwefel,5,1,0,gaussian_mixture,2.0,2,-893.9290939602548,-891.5498459878531,893.9290939602548,891.5498459878531,s01_batch1,
schwefel,5,1,0,gaussian_mixture,2.0,3,-1054.6175813625418,-1053.7571609600743,1054.6175813625418,1053.7571609600743,s01_batch1,
